Lat_Lon,Crime_Rating
"(40.81405056600005, -73.93669005299995)",25.7
"(40.814078172, -73.95447503)",35.3
"(40.814078172000045, -73.95447502999998)",7.1
"(40.814082478, -73.934851192)",25.2
"(40.814082478000046, -73.93485119199994)",11.5
"(40.814093699, -73.959297888)",178.0
"(40.814093699000075, -73.95929788799998)",53.099999999999994
"(40.814113161, -73.940855365)",565.5
"(40.81411316100008, -73.94085536499993)",105.2
"(40.81415276, -73.955706889)",226.1
"(40.81415276000007, -73.95570688899994)",7.1
"(40.814156691, -73.935038976)",38.7
"(40.814194712, -73.950862309)",59.2
"(40.81419471200008, -73.95086230899994)",30.8
"(40.814198481, -73.960688692)",21.1
"(40.814267648, -73.948185286)",212.6
"(40.814267648000055, -73.94818528599995)",76.3
"(40.814293298, -73.944330571)",176.6
"(40.814293298000045, -73.94433057099997)",31.2
"(40.814308168, -73.953076779)",75.3
"(40.814308168000025, -73.95307677899994)",33.0
"(40.814322885, -73.955583946)",14.1
"(40.814336824, -73.964080887)",8.4
"(40.814361996, -73.944496695)",102.6
"(40.81436199600006, -73.94449669499993)",21.2
"(40.814366077, -73.936451319)",64.4
"(40.814366077000045, -73.93645131899994)",27.9
"(40.814382038, -73.935537302)",7.0
"(40.814414915, -73.940533571)",261.09999999999997
"(40.814414915000036, -73.94053357099993)",54.8
"(40.81447812, -73.940681633)",43.199999999999996
"(40.81447812000005, -73.94068163299994)",7.0
"(40.814495755, -73.955461001)",67.4
"(40.814508157, -73.959312086)",181.2
"(40.814508157000034, -73.95931208599995)",43.0
"(40.814576372, -73.934576146)",4.5
"(40.814588674, -73.947950212)",151.29999999999998
"(40.81458867400005, -73.94795021199997)",14.3
"(40.814631743, -73.946107719)",212.29999999999998
"(40.814631743000064, -73.94610771899994)",16.299999999999997
"(40.814637057, -73.951916881)",90.6
"(40.81463705700002, -73.951916881)",29.5
"(40.814641812, -73.944192999)",279.8
"(40.81464181200005, -73.94419299899994)",62.8
"(40.814678852, -73.936227034)",182.5
"(40.81467885200004, -73.93622703399996)",63.0
"(40.81468158800004, -73.93621258099995)",9.0
"(40.814692409, -73.953025931)",27.1
"(40.81469240900003, -73.95302593099996)",8.5
"(40.81471223, -73.942274612)",279.2
"(40.814712230000055, -73.94227461199995)",30.299999999999997
"(40.814714775, -73.954041074)",7.0
"(40.814715642, -73.938264545)",123.6
"(40.81471564200007, -73.93826454499998)",53.6
"(40.814729212, -73.949200086)",366.2
"(40.81472921200003, -73.94920008599996)",69.4
"(40.814763236, -73.958806155)",232.0
"(40.81476323600003, -73.95880615499993)",78.5
"(40.814765708, -73.934489255)",28.3
"(40.814779873, -73.940359836)",7.1
"(40.814780534, -73.936458148)",14.1
"(40.81478053400008, -73.93645814799999)",8.4
"(40.814782623, -73.940370671)",153.1
"(40.81478262300004, -73.94037067099998)",59.7
"(40.814787465, -73.957501965)",477.59999999999997
"(40.814787465000045, -73.95750196499995)",81.0
"(40.814803479, -73.956284484)",267.1
"(40.81480347900003, -73.95628448399998)",164.1
"(40.814808563, -73.955229579)",14.2
"(40.81480856300004, -73.95522957899993)",7.1
"(40.814850289, -73.956681848)",1223.8
"(40.814852894, -73.956313353)",240.29999999999998
"(40.814852894000076, -73.95631335299998)",29.299999999999997
"(40.814865282, -73.960204199)",45.4
"(40.81486528200002, -73.96020419899996)",37.0
"(40.814890345, -73.961262699)",81.2
"(40.814901468, -73.947718757)",120.8
"(40.814943571, -73.943863991)",69.3
"(40.815012268, -73.944026505)",40.9
"(40.81501226800003, -73.94402650499995)",33.2
"(40.815062424, -73.94005973)",9.2
"(40.815065703, -73.935948487)",26.2
"(40.815065703000066, -73.93594848699998)",18.7
"(40.815079394, -73.95297508)",148.3
"(40.81507939400007, -73.95297507999999)",15.5
"(40.815121373, -73.95500177)",129.7
"(40.81512137300007, -73.95500176999997)",29.9
"(40.815125628, -73.94020418)",106.39999999999999
"(40.81512562800003, -73.94020417999997)",20.799999999999997
"(40.815128247, -73.958701162)",83.1
"(40.81512824700008, -73.95870116199995)",13.5
"(40.815163613, -73.957830481)",176.7
"(40.81516361300004, -73.95783048099996)",30.299999999999997
"(40.815214262, -73.94749091)",160.7
"(40.81521426200004, -73.94749090999993)",18.4
"(40.815257326, -73.945652012)",188.0
"(40.815257326000044, -73.94565201199998)",15.5
"(40.815314029, -73.943701107)",338.3
"(40.81531402900004, -73.943701107)",39.9
"(40.815333989, -73.958390342)",20.5
"(40.815334579, -73.935756755)",135.79999999999998
"(40.81533457900008, -73.93575675499993)",11.6
"(40.815358321, -73.957375157)",67.1
"(40.815359008, -73.959275438)",55.7
"(40.81535900800003, -73.95927543799998)",13.0
"(40.815376202, -73.941775483)",235.79999999999998
"(40.81537620200004, -73.94177548299997)",34.0
"(40.815377769, -73.958014593)",32.5
"(40.81537776900007, -73.95801459299997)",14.2
"(40.81540818, -73.939907685)",4.5
"(40.815410927, -73.939911295)",337.3
"(40.81541092700007, -73.93991129499993)",34.8
"(40.815411824, -73.953762415)",56.6
"(40.81541182400008, -73.95376241499997)",16.2
"(40.815434182, -73.954773958)",45.8
"(40.81543418200005, -73.95477395799998)",7.0
"(40.815440126, -73.938036272)",213.4
"(40.815440126000055, -73.93803627199996)",27.0
"(40.815448304, -73.955799957)",43.9
"(40.81544830400002, -73.95579995699995)",9.2
"(40.815458811, -73.948083202)",59.4
"(40.815458811000035, -73.94808320199996)",8.5
"(40.815466377, -73.952920616)",7.0
"(40.815493264, -73.95861423)",14.0
"(40.815500876, -73.944123637)",7.1
"(40.815527057, -73.947263063)",72.1
"(40.81552705700005, -73.94726306299998)",7.1
"(40.815534826, -73.959719695)",33.9
"(40.815553027, -73.956919829)",71.1
"(40.815613041, -73.943368484)",47.699999999999996
"(40.81561304100006, -73.94336848399996)",22.6
"(40.815644092, -73.958249252)",7.0
"(40.815669883, -73.936565681)",279.5
"(40.815669883000055, -73.93656568099993)",46.0
"(40.815684487, -73.943538222)",127.39999999999999
"(40.815684487000055, -73.94353822199997)",21.299999999999997
"(40.815690727, -73.939603961)",7.0
"(40.815696257, -73.958292572)",489.7
"(40.81569625700007, -73.95829257199993)",21.299999999999997
"(40.81569900300008, -73.95829618299997)",4.5
"(40.815700613, -73.948679112)",98.7
"(40.81570061300005, -73.948679112)",32.4
"(40.815713379, -73.960142276)",18.5
"(40.81571337900005, -73.96014227599994)",8.5
"(40.815732053, -73.945420411)",1049.4
"(40.81573205300003, -73.94542041099999)",8.4
"(40.815746992, -73.954549756)",67.7
"(40.81574699200007, -73.95454975599996)",8.5
"(40.815751186, -73.939748415)",172.7
"(40.81575118600006, -73.93974841499994)",36.2
"(40.815775228, -73.956598154)",18.0
"(40.815775228000064, -73.95659815399993)",7.0
"(40.815837106, -73.947035216)",191.3
"(40.81583710600006, -73.94703521599996)",28.5
"(40.815853362, -73.952869763)",45.7
"(40.81585336200004, -73.95286976299997)",9.0
"(40.815889186, -73.960561247)",82.3
"(40.81588918600005, -73.96056124699999)",14.1
"(40.815913077, -73.945149307)",291.9
"(40.81591307700006, -73.94514930699995)",119.4
"(40.815929553, -73.945167357)",313.4
"(40.815929553000046, -73.94516735699995)",136.0
"(40.815935426, -73.935315421)",181.6
"(40.815935426000074, -73.93531542099998)",47.5
"(40.815937672, -73.957960049)",29.4
"(40.81593767200008, -73.95796004899995)",8.5
"(40.815959377, -73.957273615)",364.0
"(40.81595937700007, -73.95727361499998)",48.699999999999996
"(40.815983502, -73.943212821)",203.39999999999998
"(40.815983502000044, -73.94321282099996)",43.099999999999994
"(40.816004512, -73.941319728)",376.9
"(40.81600451200006, -73.94131972799995)",38.9
"(40.816011211, -73.949686828)",51.2
"(40.816011211000045, -73.94968682799998)",6.3
"(40.816030991, -73.939448304)",7.0
"(40.816033742, -73.93945914)",204.3
"(40.81603374200006, -73.93945913999994)",45.3
"(40.816040886, -73.948516277)",73.2
"(40.816040886000046, -73.94851627699995)",7.1
"(40.816057056, -73.954321942)",205.6
"(40.816057056000034, -73.95432194199999)",28.0
"(40.816088707, -73.958169492)",4.5
"(40.816109135, -73.947696131)",57.8
"(40.81610913500003, -73.94769613099999)",8.5
"(40.816111613, -73.953480134)",46.4
"(40.81611161300003, -73.95348013399997)",14.9
"(40.816174595, -73.946792892)",74.5
"(40.816174595000064, -73.94679289199998)",9.2
"(40.816257813, -73.94288744)",23.2
"(40.816308142, -73.957775565)",9.2
"(40.81632399, -73.938154671)",7.0
"(40.81632399000005, -73.93815467099995)",7.0
"(40.81632452, -73.939151791)",61.9
"(40.81632452000007, -73.93915179099997)",8.5
"(40.816327375, -73.957829744)",112.4
"(40.81632737500007, -73.95782974399998)",23.299999999999997
"(40.816329262, -73.94306079)",168.5
"(40.81632926200007, -73.94306078999993)",11.5
"(40.816369862, -73.95409051)",127.8
"(40.816369862000045, -73.95409050999997)",7.2
"(40.816382236, -73.939296249)",30.299999999999997
"(40.81638223600004, -73.93929624899994)",32.5
"(40.816383905, -73.94835705)",87.6
"(40.81638390500007, -73.94835704999997)",8.5
"(40.816410119, -73.958946035)",191.0
"(40.816509337, -73.946546957)",299.7
"(40.81650933700007, -73.94654695699995)",44.1
"(40.816536272, -73.934874079)",77.3
"(40.816583405, -73.952742799)",112.2
"(40.816583405000074, -73.95274279899996)",27.799999999999997
"(40.816597607, -73.953924166)",188.1
"(40.81659760700006, -73.95392416599998)",34.0
"(40.816601773, -73.944671854)",104.5
"(40.81660177300005, -73.94467185399996)",14.2
"(40.816606324, -73.942749854)",7.1
"(40.816609072, -73.942757078)",465.2
"(40.81660907200006, -73.94275707799993)",21.3
"(40.816627328, -73.940860356)",271.9
"(40.81662732800004, -73.94086035599996)",38.0
"(40.81667027, -73.938992513)",334.2
"(40.81667027000003, -73.93899251299997)",60.3
"(40.816673019, -73.938999736)",19.9
"(40.816692744, -73.958718255)",7.1
"(40.81670439, -73.960625795)",40.9
"(40.816725592, -73.934758285)",8.5
"(40.81672559200007, -73.93475828499999)",8.5
"(40.816754365, -73.94818335)",45.0
"(40.81675436500007, -73.94818334999997)",7.1
"(40.816800597, -73.947240377)",60.9
"(40.81680059700005, -73.94724037699996)",43.7
"(40.816846824, -73.946301016)",50.3
"(40.81684682400004, -73.94630101599995)",29.7
"(40.816871547, -73.935621598)",121.4
"(40.81687154700006, -73.93562159799995)",29.0
"(40.81688064, -73.942435307)",8.5
"(40.816939281, -73.957377757)",90.5
"(40.81693928100003, -73.95737775699997)",17.7
"(40.81694477400004, -73.95738859199997)",8.5
"(40.81695282, -73.938696005)",79.19999999999999
"(40.81695282000004, -73.93869600499994)",22.7
"(40.816954834, -73.942608656)",57.4
"(40.81695483400005, -73.94260865599993)",7.1
"(40.817016896, -73.959494805)",101.3
"(40.817057584, -73.934548418)",74.8
"(40.81705758400005, -73.93454841799998)",17.7
"(40.81706769, -73.955802495)",30.0
"(40.817091852, -73.947933803)",18.4
"(40.817114344, -73.955788012)",4.5
"(40.817124823, -73.948009646)",371.7
"(40.81712482300003, -73.94800964599993)",55.0
"(40.81718431, -73.946055073)",146.2
"(40.817197512000064, -73.93445434599995)",13.0
"(40.817197518, -73.934465185)",180.5
"(40.81719751800006, -73.93446518499997)",12.9
"(40.817201695, -73.94805294)",14.1
"(40.81720169500005, -73.94805293999997)",8.5
"(40.817205398, -73.957052433)",154.6
"(40.817205398000056, -73.95705243299993)",59.6
"(40.817206817, -73.936365512)",60.8
"(40.817217733, -73.953472135)",355.59999999999997
"(40.817217733000064, -73.95347213499997)",42.0
"(40.817224605, -73.944216122)",212.8
"(40.817224605000035, -73.94421612199994)",15.6
"(40.817228222, -73.952272676)",44.2
"(40.81722822200004, -73.95227267599995)",36.8
"(40.817234642, -73.942301327)",263.2
"(40.81723464200008, -73.94230132699995)",20.0
"(40.81725838, -73.940404581)",350.59999999999997
"(40.817258380000055, -73.94040458099995)",35.4
"(40.817287591, -73.938536733)",8.4
"(40.817290208, -73.956315366)",13.0
"(40.817290338, -73.938540343)",214.2
"(40.81729033800008, -73.93854034299993)",66.5
"(40.817296056, -73.957272757)",8.5
"(40.817417796, -73.952731368)",109.19999999999999
"(40.81741779600002, -73.95273136799993)",8.5
"(40.817429342, -73.947687868)",60.0
"(40.817429342000025, -73.94768786799993)",8.5
"(40.817475572, -73.946748498)",57.8
"(40.8174971, -73.945827212)",26.9
"(40.817497100000026, -73.94582721199998)",7.0
"(40.817499857, -73.935209129)",52.4
"(40.817503461, -73.941975939)",59.4
"(40.817519594, -73.960690343)",87.8
"(40.81751959400003, -73.96069034299995)",26.0
"(40.817543229, -73.934248075)",47.8
"(40.81754322900008, -73.93424807499997)",7.0
"(40.817553933, -73.956932986)",127.0
"(40.817553933000056, -73.95693298599997)",4.5
"(40.817562874, -73.958869454)",24.0
"(40.81756739, -73.938232997)",160.6
"(40.81756739000008, -73.93823299699994)",14.1
"(40.817580404, -73.942156513)",99.89999999999999
"(40.817580404000076, -73.94215651299999)",23.299999999999997
"(40.81760188, -73.953190067)",305.1
"(40.81760188000004, -73.953190067)",21.2
"(40.817630602, -73.93838829)",166.5
"(40.81763060200007, -73.93838828999998)",28.299999999999997
"(40.817656943, -73.961022642)",16.8
"(40.817769575, -73.947441927)",42.1
"(40.81776957500005, -73.94744192699994)",7.1
"(40.817807147, -73.945599351)",78.2
"(40.817807147000046, -73.94559935099994)",24.0
"(40.817807684, -73.935956686)",50.3
"(40.81780768400005, -73.93595668599994)",16.9
"(40.817816286, -73.947553888)",8.5
"(40.817825537, -73.956604042)",37.1
"(40.81782553700003, -73.956604042)",20.6
"(40.81785018, -73.94376038)",191.1
"(40.81785018000005, -73.94376037999997)",43.2
"(40.817851969, -73.941834735)",15.5
"(40.81785472, -73.941845571)",303.8
"(40.81785472000007, -73.941845571)",32.3
"(40.817862999, -73.947669463)",27.599999999999998
"(40.817862999000056, -73.94766946299995)",8.4
"(40.817876427, -73.960747938)",28.4
"(40.817876427000044, -73.96074793799994)",7.0
"(40.817878452, -73.939952422)",296.7
"(40.81787845200005, -73.93995242199998)",62.4
"(40.817907658, -73.938088167)",253.6
"(40.81790765800002, -73.938088167)",73.2
"(40.81790766000006, -73.93809178099998)",4.5
"(40.817913448, -73.956817142)",11.6
"(40.817915134, -73.961582481)",16.8
"(40.81791513400003, -73.96158248099994)",4.5
"(40.817919265, -73.934265768)",8.4
"(40.81791926500005, -73.934265768)",8.4
"(40.81792566, -73.952955005)",101.7
"(40.81792566000007, -73.95295500499998)",29.6
"(40.817929792, -73.949735957)",172.2
"(40.81793065, -73.951744698)",7.0
"(40.81793065000005, -73.95174469799997)",25.5
"(40.81796686900003, -73.96035769699995)",54.599999999999994
"(40.81802453, -73.960422693)",322.5
"(40.81802453000005, -73.96042269299994)",22.5
"(40.818032763000076, -73.96041907599994)",7.0
"(40.818046948, -73.954244706)",252.4
"(40.81804694800008, -73.95424470599994)",22.6
"(40.818063873, -73.955411646)",204.2
"(40.81806387300003, -73.95541164599996)",22.6
"(40.818079623, -73.94721046)",47.9
"(40.818098411, -73.946289167)",39.4
"(40.818098411000044, -73.94628916699997)",15.6
"(40.818119937, -73.945371486)",51.199999999999996
"(40.81811993700006, -73.94537148599994)",7.1
"(40.818126283, -73.941520176)",35.5
"(40.818137497, -73.936765648)",168.9
"(40.818137497000066, -73.93676564799993)",33.2
"(40.818166085, -73.95030661)",48.3
"(40.818175462, -73.960339508)",14.8
"(40.818176479, -73.93778805)",92.2
"(40.81817897, -73.942589536)",7.0
"(40.818182306, -73.956484585)",84.7
"(40.81818230600004, -73.95648458499993)",8.4
"(40.818183016, -73.958410238)",24.0
"(40.818196299, -73.950357167)",7.1
"(40.818203226, -73.941700752)",81.1
"(40.81820322600004, -73.94170075199997)",32.4
"(40.818205909, -73.941577912)",14.1
"(40.818243953, -73.952723556)",151.4
"(40.81824395300004, -73.95272355599997)",20.7
"(40.818245175, -73.9379325)",167.5
"(40.81824517500007, -73.9379325)",15.6
"(40.818276981, -73.960238288)",4.5
"(40.81827698100005, -73.96023828799997)",7.0
"(40.818282611, -73.960646538)",11.6
"(40.81828261100002, -73.96064653799993)",7.1
"(40.818386927, -73.946982606)",94.3
"(40.81838692700006, -73.94698260599995)",7.0
"(40.818402377, -73.95088088)",190.8
"(40.81840237700004, -73.95088087999993)",11.5
"(40.818432727, -73.945143617)",177.6
"(40.81843272700007, -73.94514361699999)",39.9
"(40.818448413, -73.956141188)",59.4
"(40.81845795, -73.93554058)",58.099999999999994
"(40.81845795000004, -73.93554057999995)",39.7
"(40.818466608, -73.947166799)",7.0
"(40.818473008, -73.943304631)",194.7
"(40.81847300800007, -73.94330463099999)",31.0
"(40.818480286, -73.941393415)",285.5
"(40.81848028600007, -73.94139341499994)",43.2
"(40.818489259, -73.955295749)",33.2
"(40.818504014, -73.93950386)",481.8
"(40.81850401400004, -73.93950385999993)",41.699999999999996
"(40.818519493000046, -73.93764682799997)",11.7
"(40.81852498, -73.93764321)",252.2
"(40.81852498000006, -73.93764320999998)",21.9
"(40.818541818, -73.956361512)",25.9
"(40.818543545, -73.947350994)",135.8
"(40.81854354500007, -73.94735099399996)",8.5
"(40.818576387, -73.960913717)",254.60000000000002
"(40.818576387000064, -73.96091371699998)",65.9
"(40.81860066, -73.952463176)",144.9
"(40.81860066000007, -73.95246317599998)",30.299999999999997
"(40.818617571, -73.960953434)",4.5
"(40.81862031600008, -73.96095343299999)",4.5
"(40.818679873, -73.951541833)",29.6
"(40.818702465, -73.946754742)",62.8
"(40.818723993, -73.94583344)",54.4
"(40.81872399300004, -73.94583343999993)",14.0
"(40.818742772, -73.94491575)",94.5
"(40.81874387200002, -73.96108342399998)",7.0
"(40.818751848, -73.941068016)",8.4
"(40.818773621, -73.959793605)",215.79999999999998
"(40.818805903, -73.957958237)",16.8
"(40.818805903000055, -73.95795823699996)",7.1
"(40.818810671000044, -73.95602172399998)",8.4
"(40.818810672, -73.956025337)",341.6
"(40.81881067200004, -73.95602533699997)",35.5
"(40.818815405, -73.95408521)",390.59999999999997
"(40.81881540500007, -73.95408520999997)",92.39999999999999
"(40.818823297, -73.941237759)",128.2
"(40.818823297000044, -73.94123775899999)",50.599999999999994
"(40.818832649, -73.956075903)",4.5
"(40.81883264900005, -73.95607590299994)",8.4
"(40.818862484, -73.937465861)",169.3
"(40.818881074, -73.947195373)",39.3
"(40.818957366, -73.952202791)",296.2
"(40.81895736600006, -73.95220279099993)",18.6
"(40.819015256, -73.946523267)",32.4
"(40.81901525600006, -73.94652326699998)",7.1
"(40.819055561, -73.944687879)",93.1
"(40.81905556100002, -73.94468787899994)",20.1
"(40.819062052, -73.960472657)",4.5
