,Lat_Lon,Crime_Rating
540,"(40.77564664900007, -73.96262503999998)",1.101375
541,"(40.76203330100003, -74.00115297999997)",1.101375
542,"(40.72664783500005, -73.99413140199994)",1.101375
543,"(40.73430288600008, -74.00716394199996)",1.101375
544,"(40.70722856000003, -74.00746039999996)",1.101375
545,"(40.706020768, -74.008812806)",1.101375
546,"(40.74674324100005, -73.97948076999995)",1.101375
547,"(40.70981408500006, -73.991910982)",1.101375
548,"(40.72987001100006, -73.99143589099998)",1.101375
549,"(40.753279499, -73.986289577)",1.101375
550,"(40.74778161300003, -73.98504558999997)",1.101375
551,"(40.776603568, -73.959674642)",1.101375
552,"(40.732699155000034, -73.98469536799998)",1.101375
553,"(40.710102117000076, -73.98979003199997)",1.101375
554,"(40.79615128100005, -73.94562788199994)",1.101375
555,"(40.76974823000006, -73.96270416499993)",1.101375
556,"(40.736551086, -73.974966153)",1.101375
557,"(40.762091746000074, -73.97882988499998)",1.101375
558,"(40.704681374, -74.008127355)",1.101375
559,"(40.752205684000046, -73.98182511899995)",1.101375
560,"(40.73265203500005, -73.98156344399997)",1.101375
561,"(40.706577246, -74.01552515)",1.101375
562,"(40.706881867, -74.015875084)",1.101375
563,"(40.730020783, -73.989191648)",1.101375
564,"(40.77114466300003, -73.98346986099993)",1.101375
565,"(40.706416262, -74.004560442)",1.101375
566,"(40.706989826, -74.006457674)",1.101375
567,"(40.73420929300004, -73.98934251699995)",1.101375
568,"(40.790850245, -73.974570155)",1.101375
569,"(40.72992786400005, -74.00491564199997)",1.101375
570,"(40.775981764, -73.963426398)",1.101375
571,"(40.775494880000046, -73.98216537599995)",1.101375
572,"(40.72990563700006, -73.99072509599996)",1.101375
573,"(40.798663604, -73.961478013)",1.101375
574,"(40.70578470800007, -74.00894261799994)",1.101375
575,"(40.72980169400005, -73.97478106799997)",1.101375
576,"(40.72669378900008, -73.98595229499993)",1.101375
577,"(40.74749471300004, -73.97640204099997)",1.101375
578,"(40.74679664000007, -73.98845269299993)",1.101375
579,"(40.789566293, -73.977362184)",1.101375
580,"(40.726941673000056, -73.99991846599994)",1.101375
581,"(40.82809058000004, -73.949377783)",1.101375
582,"(40.76263700900005, -73.97421272099997)",1.101375
583,"(40.74811873600004, -73.98170713499997)",1.101375
584,"(40.75306348500004, -73.97487693399995)",1.101375
585,"(40.78887590500005, -73.95401557499997)",1.101375
586,"(40.74854798400003, -73.97314627799993)",1.101375
587,"(40.788897238, -73.981013403)",1.101375
588,"(40.709564416000035, -74.00643628099994)",1.101375
589,"(40.76233781500007, -73.99395859799995)",1.101375
590,"(40.73066231900003, -73.98307218499998)",1.101375
591,"(40.72958742200007, -73.99326160299995)",1.101375
592,"(40.707519528, -74.007099746)",1.101375
593,"(40.73235883800004, -73.98494802099998)",1.101375
594,"(40.754669554, -73.976746004)",1.101375
595,"(40.775650691, -73.958400695)",1.101375
596,"(40.726995687000056, -73.98575379599998)",1.101375
597,"(40.73283707300004, -73.99119736699998)",1.101375
598,"(40.73602819400003, -73.98226975699998)",1.101375
599,"(40.794474010000044, -73.93963043099996)",1.101375
600,"(40.707466536, -74.015626349)",1.101375
601,"(40.769544629, -73.984542493)",1.101375
602,"(40.73165109000007, -73.98838315399996)",1.101375
603,"(40.769127928000046, -73.95504006499993)",1.101375
604,"(40.776566892, -73.975709337)",1.101375
605,"(40.73655328500007, -73.98904624999993)",1.101375
606,"(40.72973424500003, -73.980860679)",1.101375
607,"(40.709786646, -73.992033622)",1.101375
608,"(40.73057259500007, -73.99050851699997)",1.101375
609,"(40.78854072300004, -73.95321049799998)",1.101375
610,"(40.748509969, -73.974972487)",1.101375
611,"(40.72969626500004, -73.98376878699997)",1.101375
612,"(40.70587761400003, -74.01325632799995)",1.101375
613,"(40.728371657000025, -74.00281928699997)",1.101375
614,"(40.709742835000036, -74.00626316399996)",1.101375
615,"(40.75387801400007, -73.98771515399994)",1.101375
616,"(40.705875571000036, -74.00376691399998)",1.101375
617,"(40.709726527, -74.001501949)",1.101375
618,"(40.72679881200002, -73.99443084599994)",1.101375
619,"(40.72842087500004, -74.00714887699996)",1.101375
620,"(40.771770401000026, -73.98303285399999)",1.101375
621,"(40.76281810100004, -73.99316799499996)",1.101375
622,"(40.753357798000025, -73.96653924299993)",1.101375
623,"(40.72861310800005, -74.00531603299999)",1.101375
624,"(40.778341271000045, -73.94684117499997)",1.5505654358893188
625,"(40.816011211000045, -73.94968682799998)",1.5505654358893188
626,"(40.785518350000075, -73.95218346199994)",1.5505654358893188
627,"(40.81937741000007, -73.94061223399994)",1.5505654358893188
628,"(40.800321643000075, -73.95455306399998)",1.5505654358893188
629,"(40.72562375600006, -74.00998794699996)",1.5505654358893188
630,"(40.71409855400003, -74.00948120899994)",1.5505654358893188
631,"(40.72383173500003, -73.99456457999997)",1.5505654358893188
632,"(40.80618926300008, -73.94672862999995)",1.5505654358893188
633,"(40.778193667, -73.987580685)",1.5505654358893188
634,"(40.76175220900007, -73.98384039099993)",1.5505654358893188
635,"(40.72292282400008, -74.01097604999995)",1.571589492441785
636,"(40.706577246000045, -74.01552514999997)",1.571589492441785
637,"(40.82871068500003, -73.94892201899995)",1.571589492441785
638,"(40.78264042200004, -73.97313252999999)",1.571589492441785
639,"(40.766465266, -73.971417059)",1.571589492441785
640,"(40.721150207, -73.997526636)",1.571589492441785
641,"(40.76581187400007, -73.97084695699994)",1.571589492441785
642,"(40.71300588500004, -74.01216838599998)",1.571589492441785
643,"(40.790760978, -73.952638341)",1.571589492441785
644,"(40.771594675000074, -73.98261771199996)",1.571589492441785
645,"(40.775804676000064, -73.97997729499998)",1.571589492441785
646,"(40.769331306, -73.992123978)",1.571589492441785
647,"(40.773003603, -73.955304618)",1.571589492441785
648,"(40.78529086700007, -73.98232163999995)",1.571589492441785
649,"(40.72966170600006, -74.00220597099997)",1.571589492441785
650,"(40.739427498, -74.003866244)",1.571589492441785
651,"(40.78566929600004, -73.98020543899997)",1.571589492441785
652,"(40.770066862, -73.963458528)",1.571589492441785
653,"(40.822745833000056, -73.94762226599995)",1.571589492441785
654,"(40.70671550700007, -74.00233144899995)",1.571589492441785
655,"(40.82437748600006, -73.94451363399996)",1.571589492441785
656,"(40.703759203, -74.007048852)",1.571589492441785
657,"(40.76490652800004, -73.97255486799997)",1.571589492441785
658,"(40.72788574200007, -74.00542782199994)",1.571589492441785
659,"(40.789429105, -73.966326106)",1.571589492441785
660,"(40.725884667, -74.007953156)",1.571589492441785
661,"(40.768289617, -73.967986633)",1.571589492441785
662,"(40.764846128000045, -73.96272495999993)",1.571589492441785
663,"(40.71667567300005, -74.01176863899997)",1.571589492441785
664,"(40.711211273, -74.006447262)",1.571589492441785
665,"(40.79965146300003, -73.96075507199998)",1.571589492441785
666,"(40.802000540000044, -73.96834967999997)",1.571589492441785
667,"(40.80388616200002, -73.94613447899997)",1.571589492441785
668,"(40.77368659000007, -73.98569687399998)",1.571589492441785
669,"(40.79408110100008, -73.93387758799997)",1.571589492441785
670,"(40.726179141000046, -73.97731516399993)",1.571589492441785
671,"(40.754059803, -73.997886352)",1.571589492441785
672,"(40.723441712, -74.009536654)",1.571589492441785
673,"(40.72478154700008, -74.00061477199995)",1.571589492441785
674,"(40.786627088000046, -73.97951903599994)",1.571589492441785
675,"(40.75189953100005, -74.00636457899996)",1.571589492441785
676,"(40.73184607400003, -74.01050124099999)",1.571589492441785
677,"(40.709742835, -74.006263164)",1.6525233625667255
678,"(40.713066759, -73.994031597)",1.6525233625667255
679,"(40.776327181000056, -73.96212639699996)",1.6525233625667255
680,"(40.78170579300007, -73.95189371899994)",1.691221724292517
681,"(40.810038777000045, -73.94391508899997)",1.691221724292517
682,"(40.79157909400004, -73.94677282299993)",1.691221724292517
683,"(40.815466377, -73.952920616)",1.691221724292517
684,"(40.810451304, -73.95179347)",1.691221724292517
685,"(40.810287433, -73.947375587)",1.691221724292517
686,"(40.76502802500005, -73.96510022099994)",1.691221724292517
687,"(40.78154328, -73.95053976)",1.691221724292517
688,"(40.73241152000002, -74.01019823999997)",1.691221724292517
689,"(40.73245555800003, -73.99128040599999)",1.691221724292517
690,"(40.742792122, -73.989196794)",1.691221724292517
691,"(40.71742196100007, -74.014301162)",1.691221724292517
692,"(40.770216614, -73.968675265)",1.691221724292517
693,"(40.78359907, -73.944475395)",1.691221724292517
694,"(40.77329984700003, -73.98802567999998)",1.691221724292517
695,"(40.81543418200005, -73.95477395799998)",1.691221724292517
696,"(40.733674357, -74.006821088)",1.691221724292517
697,"(40.810327656, -73.958501844)",1.691221724292517
698,"(40.74095065700004, -74.00748221999999)",1.691221724292517
699,"(40.759653802, -73.965048891)",1.691221724292517
700,"(40.73166765800004, -73.98941508699994)",1.691221724292517
701,"(40.773312409, -73.959059252)",1.691221724292517
702,"(40.758802537, -73.973925435)",1.691221724292517
703,"(40.773663386000074, -73.97782611599996)",1.691221724292517
704,"(40.78185643, -73.958093503)",1.691221724292517
705,"(40.71763327900004, -73.98546720399997)",1.691221724292517
706,"(40.795226664, -73.946390687)",1.691221724292517
707,"(40.71945380900007, -74.00613781299995)",1.691221724292517
708,"(40.719459439, -73.997678213)",1.691221724292517
709,"(40.793674958, -73.976378451)",1.691221724292517
710,"(40.75461336400008, -73.98561795299997)",1.691221724292517
711,"(40.79292904200002, -73.94578580699994)",1.691221724292517
712,"(40.793665625000074, -73.97151733899994)",1.691221724292517
713,"(40.73074590600004, -73.99986434)",1.691221724292517
714,"(40.75462773600003, -73.97373576999998)",1.691221724292517
715,"(40.717606396, -74.009001923)",1.691221724292517
716,"(40.73364158900005, -74.00278703499998)",1.691221724292517
717,"(40.76506011300006, -73.98780695099998)",1.691221724292517
718,"(40.78178897400005, -73.98507406199997)",1.691221724292517
719,"(40.75016547200005, -73.97698578099995)",1.691221724292517
720,"(40.81053459900005, -73.95413065999998)",1.691221724292517
721,"(40.742704532, -74.007799988)",1.691221724292517
722,"(40.79362741500006, -73.97240578999998)",1.691221724292517
723,"(40.73237028400007, -73.98909023699997)",1.691221724292517
724,"(40.79360499300003, -73.94739960799996)",1.691221724292517
725,"(40.75012839700002, -73.97083216499993)",1.691221724292517
726,"(40.79160196, -73.948777139)",1.691221724292517
727,"(40.71750988100007, -74.01357970099998)",1.691221724292517
728,"(40.73365423400003, -73.98399514299997)",1.691221724292517
729,"(40.78149069700004, -73.95625580199999)",1.691221724292517
730,"(40.71976131100007, -74.00414648999998)",1.691221724292517
731,"(40.71738604900003, -74.01604713299997)",1.691221724292517
732,"(40.7703988, -73.989488358)",1.691221724292517
733,"(40.732639781000046, -74.00115968599994)",1.691221724292517
734,"(40.730262376, -73.989779727)",1.691221724292517
735,"(40.791369686000046, -73.95114639799993)",1.691221724292517
736,"(40.77314739500007, -73.96653652099997)",1.691221724292517
737,"(40.75391771700004, -73.97788321899996)",1.691221724292517
738,"(40.73395174400008, -74.00288086399996)",1.691221724292517
739,"(40.7812061, -73.958570545)",1.691221724292517
740,"(40.740488676000034, -73.98403680599995)",1.691221724292517
741,"(40.720129158, -74.002411285)",1.691221724292517
742,"(40.77107733300004, -73.95671031899997)",1.691221724292517
743,"(40.815775228000064, -73.95659815399993)",1.691221724292517
744,"(40.740488676, -73.984036806)",1.691221724292517
745,"(40.730196938, -74.001913734)",1.691221724292517
746,"(40.71716752400005, -74.00378198199996)",1.691221724292517
747,"(40.71713186900007, -74.00287292099993)",1.691221724292517
748,"(40.79324457600006, -73.94555441399994)",1.691221724292517
749,"(40.80934909600006, -73.94816743899997)",1.691221724292517
750,"(40.730174831000056, -74.00616766599995)",1.691221724292517
751,"(40.79113330500007, -73.97622045199995)",1.691221724292517
752,"(40.753917717, -73.977883219)",1.691221724292517
753,"(40.71709581700002, -73.99032645999995)",1.691221724292517
754,"(40.77310835100008, -73.96447499599998)",1.691221724292517
755,"(40.720241601, -74.005199924)",1.691221724292517
756,"(40.730161198, -74.004129097)",1.691221724292517
757,"(40.784129572, -73.980628384)",1.691221724292517
758,"(40.72024720600007, -73.99946752999993)",1.691221724292517
759,"(40.78414861200008, -73.97962812899993)",1.691221724292517
760,"(40.720255339, -73.995116826)",1.691221724292517
761,"(40.809533401000074, -73.93788282599996)",1.691221724292517
762,"(40.740853432, -73.982026693)",1.691221724292517
763,"(40.793355905, -73.94891664)",1.691221724292517
764,"(40.730320173, -73.991746129)",1.691221724292517
765,"(40.815644092, -73.958249252)",1.691221724292517
766,"(40.73245821000006, -74.00986990099993)",1.691221724292517
767,"(40.810688259, -73.954018567)",1.691221724292517
768,"(40.78127417300004, -73.97598204399996)",1.691221724292517
769,"(40.79157060200004, -73.96846659099998)",1.691221724292517
770,"(40.73255738, -73.996133441)",1.691221724292517
771,"(40.815690727, -73.939603961)",1.691221724292517
772,"(40.795646955000045, -73.97007544899996)",1.691221724292517
773,"(40.74077247500002, -73.99807442399998)",1.691221724292517
774,"(40.765845375, -73.963222583)",1.691221724292517
775,"(40.753321602, -73.964813998)",1.691221724292517
776,"(40.795723431, -73.935609544)",1.691221724292517
777,"(40.71730639500004, -73.98355175199998)",1.691221724292517
778,"(40.758672532, -73.983310523)",1.691221724292517
779,"(40.783729823000044, -73.95475938199996)",1.691221724292517
780,"(40.753320236000036, -73.96966134099996)",1.691221724292517
781,"(40.717306395, -73.983551752)",1.691221724292517
782,"(40.809839071000056, -73.95141461099996)",1.691221724292517
783,"(40.733781596, -74.001430327)",1.691221724292517
784,"(40.770329878, -73.947934258)",1.691221724292517
785,"(40.73382116100004, -73.98071156499998)",1.691221724292517
786,"(40.732606816, -73.997172605)",1.691221724292517
787,"(40.795803661000036, -73.96167108499998)",1.691221724292517
788,"(40.80980104500002, -73.95237192599996)",1.691221724292517
789,"(40.750040316000025, -73.98339930499998)",1.691221724292517
790,"(40.79139207500003, -73.95217563199996)",1.691221724292517
791,"(40.77320624600002, -73.98557783399998)",1.691221724292517
792,"(40.75388742300004, -73.96615999399995)",1.691221724292517
793,"(40.793361256, -73.97273816)",1.691221724292517
794,"(40.74054710400002, -74.00854672499997)",1.691221724292517
795,"(40.73086933, -74.004544075)",1.691221724292517
796,"(40.78334798600008, -73.97075983899998)",1.691221724292517
797,"(40.741052196000055, -74.00772762099997)",1.691221724292517
798,"(40.78245186000004, -73.96587826899997)",1.691221724292517
799,"(40.731613204, -74.003219929)",1.691221724292517
800,"(40.73179139300004, -74.00780953499996)",1.691221724292517
801,"(40.73152233100007, -74.00885586899994)",1.691221724292517
802,"(40.78278189200007, -73.98054211399995)",1.691221724292517
803,"(40.765418613, -73.967969963)",1.691221724292517
804,"(40.71862495700003, -73.99525402899997)",1.691221724292517
805,"(40.813357872, -73.958619171)",1.691221724292517
806,"(40.812456402, -73.96317154)",1.691221724292517
807,"(40.792392945000074, -73.975309914)",1.691221724292517
808,"(40.79429281000005, -73.95111174899995)",1.691221724292517
809,"(40.75933463400003, -73.97228282799993)",1.691221724292517
810,"(40.782800942, -73.979599654)",1.691221724292517
811,"(40.731635065, -74.005705957)",1.691221724292517
812,"(40.753639306000025, -73.97236460399995)",1.691221724292517
813,"(40.77351045900008, -73.982328377)",1.691221724292517
814,"(40.770081620000035, -73.95140029099997)",1.691221724292517
815,"(40.731442938, -73.994412417)",1.691221724292517
816,"(40.78286975900005, -73.98075152199993)",1.691221724292517
817,"(40.773384136, -73.969020377)",1.691221724292517
818,"(40.794659284000026, -73.97178417099997)",1.691221724292517
819,"(40.718761922, -73.990751899)",1.691221724292517
820,"(40.718133329000075, -73.990236123)",1.691221724292517
821,"(40.71878417100004, -73.99570134399994)",1.691221724292517
822,"(40.759148724000056, -73.96490116099994)",1.691221724292517
823,"(40.783004522, -73.95303023)",1.691221724292517
824,"(40.81365699, -73.939797274)",1.691221724292517
825,"(40.73184369500007, -74.00510701799993)",1.691221724292517
826,"(40.718685048, -73.990502995)",1.691221724292517
827,"(40.794723096000034, -73.93340383299993)",1.691221724292517
828,"(40.73163506500004, -74.00570595699998)",1.691221724292517
829,"(40.759320419, -73.970308348)",1.691221724292517
830,"(40.750350440000034, -73.98317545899994)",1.691221724292517
831,"(40.759295447000056, -73.96928321499998)",1.691221724292517
832,"(40.813100509, -73.953120981)",1.691221724292517
